track_name,artist,genre,year,popularity,source,mood,mood_code,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,duration_ms,key,mode
Outta My Head (With John Mayer),Khalid,latin,2019,75.0,musicon_v2,happy,5,0.7228381374722839,0.5371312309257376,0.7167832167832167,0.0143540669856459,0.0171717171717171,0.0,0.5191919191919192,0.3728813559322034,177067.0,-1.0,-1.0
Chicken Fried,Zac Brown Band,latin,2008,75.0,musicon_v2,happy,5,0.5421286031042128,0.7080366225839267,0.8426573426573425,0.0263157894736842,0.6515151515151516,0.0,0.8151515151515153,0.7508474576271187,238147.0,-1.0,-1.0
SHORTY QUE TE VAYA BN <3,Rels B,spanish,0,75.0,spotify_114k,energetic,7,0.68,0.527,-6.748,0.11,0.232,0.000402,0.192,88.958,219681.0,0.0,1.0
I Want To Hold Your Hand - Remastered 2015,The Beatles,british invasion,2000,75.0,spotify_2000,happy,5,0.49,0.72,-6.0,0.05,0.39,0.0,0.87,131.0,0.0,-1.0,-1.0
"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",John Mayer,neo mellow,2008,75.0,spotify_2000,nostalgic,3,0.32,0.3,-13.0,0.03,0.77,0.0,0.44,173.0,0.0,-1.0,-1.0
Dear Society,Madison Beer,pop,2019,75.0,musicon_v2,energetic,7,0.6352549889135255,0.5869786368260428,0.7657342657342656,0.034688995215311,0.1626262626262626,0.0,0.4202020202020202,0.6152542372881357,179577.0,-1.0,-1.0
The Last Time,The Script,r&b,2019,75.0,musicon_v2,energetic,7,0.4922394678492239,0.7416073245167853,0.8706293706293705,0.0179425837320574,0.0494949494949495,0.0,0.1515151515151515,0.536723163841808,196107.0,-1.0,-1.0
Créeme,Karol G,latin,2018,75.0,musicon_v2,euphoric,6,0.7073170731707317,0.8697863682604273,0.867132867132867,0.0418660287081339,0.1555555555555555,0.0,0.688888888888889,0.3384180790960452,212493.0,-1.0,-1.0
Betrayed,Lil Xan,rap,2018,75.0,musicon_v2,nostalgic,3,0.8248337028824833,0.4242115971515768,0.6678321678321677,0.1172248803827751,0.4383838383838384,0.0,0.2434343434343434,0.4689265536723164,187173.0,-1.0,-1.0
Toxico,Brytiago,latin,2019,75.0,musicon_v2,happy,5,0.8680709534368071,0.6236012207527977,0.7867132867132867,0.1614832535885167,0.0535353535353535,0.0010706638115631,0.6020202020202021,0.2994350282485876,195667.0,-1.0,-1.0
"Bota Fuego (Feat. Dímelo Flow, Justin Quiles & Lenny Tavárez) - Remix",Mau Y Ricky,latin,2019,75.0,musicon_v2,euphoric,6,0.6873614190687362,0.884028484231943,0.8706293706293705,0.3289473684210526,0.1141414141414141,0.0,0.6686868686868688,0.7847457627118645,252269.0,-1.0,-1.0
No Vuelvas Más,Darell,latin,2019,75.0,musicon_v2,happy,5,0.8747228381374722,0.5951169888097662,0.8076923076923076,0.0765550239234449,0.4383838383838384,0.0,0.8444444444444444,0.3276836158192091,239093.0,-1.0,-1.0
Sweet Dreams,Alan Walker;Imanbek,electro,0,75.0,spotify_114k,energetic,7,0.766,0.817,-4.253,0.035,0.0239,2.49e-06,0.43,125.033,138819.0,7.0,1.0
hate u love u,Olivia O'Brien,electro,0,75.0,spotify_114k,nostalgic,3,0.407,0.416,-8.915,0.174,0.656,0.0,0.246,176.947,175466.0,6.0,0.0
95 Bpm,Samra,rap,2019,75.0,musicon_v2,happy,5,0.6252771618625277,0.8667344862665312,0.8846153846153845,0.3385167464114832,0.0969696969696969,0.0,0.586868686868687,0.3248587570621469,154105.0,-1.0,-1.0
Hooked On A Feeling,Blue Swede,pop,0,75.0,musicon_v2,happy,5,0.5210643015521065,0.8168870803662259,0.7552447552447551,0.0717703349282296,0.2636363636363636,0.0,0.9424242424242424,0.4587570621468927,172867.0,-1.0,-1.0
all the kids are depressed,Jeremy Zucker,electro,0,75.0,spotify_114k,happy,5,0.773,0.437,-8.281,0.0963,0.836,2.42e-05,0.707,103.861,169973.0,9.0,1.0
Reptilia,The Strokes,alt-rock,0,75.0,spotify_114k,happy,5,0.489,0.649,-5.11,0.0336,0.000603,0.713,0.77,158.009,219826.0,9.0,1.0
BREAK MY SOUL,Beyoncï¿,unknown,2022,75.0,spotify_2023,euphoric,6,0.7,0.88,-6.578,0.08,0.04,0.0,0.87,115.0,0.0,-1.0,-1.0
NUMB,XXXTENTACION,emo,0,75.0,spotify_114k,melancholic,0,0.414,0.416,-8.024,0.0251,0.1,0.179,0.196,159.91,186267.0,11.0,0.0
Peur (feat. Ziak),Kerchak;Ziak,french,0,75.0,spotify_114k,euphoric,6,0.715,0.836,-4.972,0.366,0.203,0.0,0.777,160.015,190213.0,11.0,1.0
Sparks,Coldplay,unknown,2000,75.0,spotify_2023,melancholic,0,0.37,0.27,-6.578,0.03,0.75,0.05,0.17,103.0,0.0,-1.0,-1.0
Boys Will Be Bugs,Cavetown,indie-pop,0,75.0,spotify_114k,energetic,7,0.486,0.528,-11.722,0.0463,0.00387,1.4e-05,0.452,178.519,329049.0,1.0,1.0
bad vibes forever,XXXTENTACION;PnB Rock;Trippie Redd,emo,0,75.0,spotify_114k,happy,5,0.8,0.526,-5.153,0.0716,0.334,0.00174,0.746,129.874,150475.0,8.0,1.0
"No New Friends (Feat. Sia, Diplo, And Labrinth)",Sia,latin,2019,75.0,musicon_v2,happy,5,0.7184035476718403,0.6978636826042727,0.8286713286713285,0.0322966507177033,0.0636363636363636,0.0,0.6444444444444445,0.3898305084745763,175827.0,-1.0,-1.0
Ele Te Bota Soca Soca,MC Mazzie;Mc Rd;DJ NpcSize;DJ Wizard,funk,0,75.0,spotify_114k,euphoric,6,0.896,0.746,-5.174,0.072,0.108,1.19e-06,0.752,130.138,180927.0,7.0,1.0
What Would You Do?,Joel Corry;David Guetta;Bryson Tiller,edm,0,75.0,spotify_114k,euphoric,6,0.687,0.895,-2.983,0.0474,0.149,0.00592,0.686,124.041,174215.0,9.0,1.0
Do For Love,2Pac,funk,0,75.0,spotify_114k,happy,5,0.874,0.63,-3.585,0.298,0.0578,0.00479,0.717,95.0,281600.0,1.0,1.0
We're Not Gonna Take It,Twisted Sister,metal,0,75.0,spotify_114k,happy,5,0.502,0.924,-6.299,0.0503,0.0127,0.0,0.922,149.186,219666.0,4.0,1.0
Morning Sex,Ralph Castelli,indie-pop,0,75.0,spotify_114k,calm,2,0.81,0.353,-9.536,0.0437,0.0473,0.000104,0.731,124.991,175312.0,6.0,1.0
Give A Little Bit,Supertramp,piano,0,75.0,spotify_114k,energetic,7,0.531,0.818,-5.358,0.0452,0.0694,0.0096,0.471,90.767,248173.0,2.0,1.0
What's The Difference,Dr. Dre;Eminem;Xzibit,funk,0,75.0,spotify_114k,euphoric,6,0.772,0.821,-0.14,0.25,0.223,0.0,0.77,91.921,244200.0,11.0,0.0
Carry On,XXXTENTACION,emo,0,75.0,spotify_114k,calm,2,0.735,0.197,-13.378,0.537,0.768,0.000276,0.383,147.899,129720.0,3.0,0.0
SLOW DANCING IN THE DARK,Joji,unknown,2018,75.0,spotify_2023,nostalgic,3,0.52,0.48,-6.578,0.03,0.54,0.01,0.28,89.0,0.0,-1.0,-1.0
Human,The Killers,alt-rock,0,75.0,spotify_114k,happy,5,0.557,0.8,-8.477,0.0601,0.00132,0.0012,0.582,135.47,245373.0,10.0,1.0
Dancing In The Moonlight (feat. NEIMY),Jubël;NEIMY,swedish,0,75.0,spotify_114k,energetic,7,0.659,0.615,-5.865,0.0644,0.27,0.0,0.193,119.843,164009.0,11.0,0.0
Feels Like We Only Go Backwards,Tame Impala,rock,2012,75.0,musicon_v2,energetic,7,0.2505543237250554,0.8982706002034588,0.9055944055944054,0.0442583732057416,0.0282828282828282,0.6798715203426123,0.495959595959596,0.6355932203389831,192960.0,-1.0,-1.0
Out Of Your Mind (Feat. Swae Lee & Chris Brown),French Montana,latin,2019,75.0,musicon_v2,happy,5,0.7106430155210642,0.8799593082400815,0.825174825174825,0.0382775119617224,0.0232323232323232,0.0310492505353319,0.6171717171717173,0.3276836158192091,194171.0,-1.0,-1.0
Nada,Cazzu,latin,2019,75.0,musicon_v2,energetic,7,0.91019955654102,0.5350966429298067,0.6993006993006992,0.1208133971291866,0.3464646464646465,0.0010706638115631,0.3626262626262626,0.3502824858757062,305114.0,-1.0,-1.0
Paris,The Chainsmokers,edm,2017,75.0,musicon_v2,dark,1,0.630820399113082,0.6378433367243135,0.7517482517482517,0.0131578947368421,0.0242424242424242,0.0,0.2535353535353535,0.3559322033898305,221520.0,-1.0,-1.0
Body Back (Feat. Maia Wright),Gryffin,pop,2019,75.0,musicon_v2,energetic,7,0.6751662971175165,0.82706002034588,0.8356643356643355,0.020334928229665,0.0959595959595959,0.0,0.4909090909090909,0.4858757062146893,214634.0,-1.0,-1.0
Jumpman,Drake,latin,2015,75.0,musicon_v2,happy,5,0.8592017738359202,0.5452695829094608,0.7342657342657342,0.1997607655502392,0.0565656565656565,0.0,0.6626262626262627,0.5937853107344633,205879.0,-1.0,-1.0
Boyfren,Loveleo,r&b,2019,75.0,musicon_v2,calm,2,0.8481152993348116,0.3570701932858596,0.7342657342657342,0.0562200956937799,0.2535353535353535,0.0117773019271948,0.7202020202020203,0.2429378531073446,136956.0,-1.0,-1.0
Not About Angels,Birdy,r&b,2014,75.0,musicon_v2,melancholic,0,0.3636363636363636,0.0956256358087487,0.5734265734265733,0.020334928229665,0.973737373737374,0.0,0.2212121212121212,0.4514124293785311,189475.0,-1.0,-1.0
Lonely,Noah Cyrus,pop,2019,75.0,musicon_v2,nostalgic,3,0.573170731707317,0.2472024415055951,0.6713286713286712,0.0478468899521531,0.7868686868686869,0.0,0.3060606060606061,0.2689265536723163,144387.0,-1.0,-1.0
Young And Beautiful,Lana Del Rey,pop,2013,75.0,musicon_v2,melancholic,0,0.2738359201773835,0.4059003051881994,0.6783216783216782,0.020334928229665,0.2646464646464647,0.0,0.1525252525252525,0.4350282485875706,236053.0,-1.0,-1.0
Japan,Famous Dex,r&b,2018,75.0,musicon_v2,euphoric,6,0.7272727272727272,0.6724313326551373,0.7167832167832167,0.5,0.1222222222222222,0.0,0.8494949494949495,0.7853107344632768,142000.0,-1.0,-1.0
Can We Pretend (Feat. Cash Cash),P!Nk,pop,2019,75.0,musicon_v2,energetic,7,0.4955654101995564,0.8026449643947101,0.8706293706293705,0.4617224880382775,0.198989898989899,0.0,0.4545454545454546,0.4418079096045199,224360.0,-1.0,-1.0
Six Feet Under,Billie Eilish,electro,0,75.0,spotify_114k,melancholic,0,0.576,0.307,-12.732,0.0428,0.807,0.000355,0.157,67.513,189613.0,11.0,0.0
Barrio,Mahmood,r&b,2019,75.0,musicon_v2,happy,5,0.8059866962305987,0.6968463886063073,0.7587412587412586,0.062200956937799,0.0585858585858585,0.0,0.5808080808080809,0.480225988700565,165246.0,-1.0,-1.0
Sad (Feat. Afrojack),Chico Rose,edm,2019,75.0,musicon_v2,dark,1,0.7095343680709535,0.711088504577823,0.7972027972027971,0.027511961722488,0.0424242424242424,0.0,0.2080808080808081,0.4977401129943503,161280.0,-1.0,-1.0
Mojaita,J Balvin,latin,2019,75.0,musicon_v2,happy,5,0.4135254988913525,0.839267548321465,0.8636363636363635,0.0980861244019138,0.0171717171717171,0.0,0.893939393939394,0.7632768361581921,187333.0,-1.0,-1.0
Phantom,Reezy,rap,2019,75.0,musicon_v2,energetic,7,0.8747228381374722,0.5249237029501527,0.7272727272727272,0.089712918660287,0.1262626262626262,0.0021413276231263,0.3282828282828283,0.2937853107344633,170227.0,-1.0,-1.0
Alone,Heart,hard-rock,0,75.0,spotify_114k,melancholic,0,0.418,0.452,-13.099,0.0356,0.638,0.00026,0.168,175.088,218733.0,1.0,1.0
Dakiti,"Bad Bunny, Jhay Cortez",unknown,2020,75.0,spotify_2023,energetic,7,0.73,0.57,-6.578,0.05,0.4,0.0,0.14,110.0,0.0,-1.0,-1.0
M.,Anıl Emre Daldal,turkish,0,75.0,spotify_114k,romantic,4,0.575,0.366,-13.644,0.0281,0.568,0.957,0.444,100.004,223750.0,1.0,0.0
Atrévete-Te-Te,Calle 13,afrobeat,0,75.0,spotify_114k,euphoric,6,0.829,0.878,-5.951,0.101,0.0959,0.0,0.883,87.991,239306.0,9.0,1.0
Fantasy,Bazzi,electro,0,75.0,spotify_114k,energetic,7,0.699,0.668,-4.272,0.0336,0.154,3.2e-06,0.314,144.105,148229.0,5.0,0.0
I Love,Joyner Lucas,rap,2018,75.0,musicon_v2,happy,5,0.6585365853658536,0.5574771108850458,0.7307692307692306,0.1674641148325358,0.2767676767676768,0.0,0.5666666666666668,0.6384180790960452,210197.0,-1.0,-1.0
Insomnia,Daya,pop,2019,75.0,musicon_v2,energetic,7,0.7505543237250555,0.6469989827060021,0.811188811188811,0.0490430622009569,0.0949494949494949,0.0,0.3828282828282828,0.4864406779661017,179746.0,-1.0,-1.0
Kemba Walker,Eladio Carrion,latin,2019,75.0,musicon_v2,happy,5,0.8370288248337029,0.5829094608341812,0.7377622377622377,0.3014354066985645,0.4505050505050506,0.0,0.6020202020202021,0.6209039548022599,152960.0,-1.0,-1.0
Parents,Yungblud,r&b,2019,75.0,musicon_v2,happy,5,0.5997782705099778,0.8199389623601221,0.8216783216783216,0.0299043062200956,0.0131313131313131,0.0,0.5858585858585859,0.2542372881355932,171880.0,-1.0,-1.0
Crazy,Aerosmith,hard-rock,0,75.0,spotify_114k,energetic,7,0.37,0.866,-3.879,0.0384,0.0868,0.0,0.427,162.086,316693.0,6.0,0.0
Sorry,Joel Corry,pop,2019,75.0,musicon_v2,euphoric,6,0.7394678492239468,0.7863682604272636,0.8286713286713285,0.0430622009569377,0.0555555555555555,0.0010706638115631,0.8555555555555556,0.4971751412429379,188640.0,-1.0,-1.0
This Christmas,Donny Hathaway,r&b,1990,75.0,musicon_v2,happy,5,0.6175166297117516,0.6388606307222788,0.6678321678321677,0.0215311004784688,0.2949494949494949,0.0,0.6838383838383839,0.3163841807909605,231173.0,-1.0,-1.0
I Got 5 On It,Luniz;Michael Marshall,funk,0,75.0,spotify_114k,happy,5,0.6,0.706,-7.899,0.361,0.209,0.0,0.58,173.926,253533.0,10.0,0.0
I Bet You Look Good On The Dancefloor,Arctic Monkeys,garage,0,75.0,spotify_114k,happy,5,0.535,0.948,-4.19,0.0356,0.00225,0.0,0.778,103.183,173680.0,6.0,0.0
Callaita,"Bad Bunny, Tainy",unknown,2019,75.0,spotify_2023,energetic,7,0.61,0.62,-6.578,0.31,0.6,0.0,0.24,176.0,0.0,-1.0,-1.0
Walk This Way,Aerosmith,hard-rock,0,75.0,spotify_114k,euphoric,6,0.653,0.73,-10.613,0.043,0.0114,1.03e-05,0.894,108.705,220400.0,5.0,1.0
Hold Up,Beyoncé,r&b,2016,75.0,musicon_v2,calm,2,0.4955654101995564,0.3865717192268566,0.5734265734265733,0.4605263157894737,0.7525252525252526,0.0,0.5575757575757576,0.2468926553672316,221093.0,-1.0,-1.0
All Day And Night,Jax Jones,edm,2019,75.0,musicon_v2,happy,5,0.5432372505543237,0.7609359104781283,0.846153846153846,0.1052631578947368,0.3202020202020202,0.0,0.5464646464646465,0.4796610169491526,169467.0,-1.0,-1.0
Blame,Calvin Harris,edm,2014,75.0,musicon_v2,energetic,7,0.3725055432372505,0.8535096642929807,0.846153846153846,0.0729665071770334,0.0292929292929292,0.006423982869379,0.3535353535353536,0.5141242937853108,212960.0,-1.0,-1.0
Baby Girl (Feat. Lalo Ebratt),Mario Bautista,latin,2018,75.0,musicon_v2,energetic,7,0.8059866962305987,0.6998982706002035,0.804195804195804,0.2141148325358851,0.0282828282828282,0.0,0.4545454545454546,0.3728813559322034,218470.0,-1.0,-1.0
Hurts Like Hell (Feat. Offset),Madison Beer,pop,2018,75.0,musicon_v2,happy,5,0.6951219512195123,0.5523906408952187,0.7517482517482517,0.1901913875598085,0.1868686868686868,0.0,0.6151515151515152,0.2146892655367231,207109.0,-1.0,-1.0
Fake Love,Drake,r&b,2017,75.0,musicon_v2,happy,5,0.943458980044346,0.4720244150559511,0.6608391608391607,0.319377990430622,0.106060606060606,0.0,0.6191919191919192,0.5480225988700566,210937.0,-1.0,-1.0
Younger,Ruel,r&b,2018,75.0,musicon_v2,melancholic,0,0.7405764966740577,0.4679552390640895,0.7202797202797202,0.0813397129186603,0.204040404040404,0.0,0.4585858585858586,0.5598870056497175,222320.0,-1.0,-1.0
Tadow,Masego,r&b,2018,75.0,musicon_v2,nostalgic,3,0.6951219512195123,0.4781281790437437,0.7657342657342656,0.0478468899521531,0.6757575757575759,0.0,0.3161616161616162,0.4785310734463277,301893.0,-1.0,-1.0
One Call Away,Chingy,unknown,2004,75.0,billboard,euphoric,6,0.765,0.8210000000000001,-5.926,0.183,0.0918,0.0,0.962,162.519,276800.0,4.0,0.0
Non Avere Paura,Tommaso Paradiso,r&b,2019,75.0,musicon_v2,energetic,7,0.5443458980044346,0.6724313326551373,0.7727272727272726,0.020334928229665,0.4323232323232323,0.0,0.2434343434343434,0.384180790960452,247478.0,-1.0,-1.0
Wish You Well,Sigala,edm,2019,75.0,musicon_v2,happy,5,0.656319290465632,0.8931841302136319,0.8566433566433566,0.0454545454545454,0.1292929292929293,0.0,0.5818181818181819,0.4971751412429379,205653.0,-1.0,-1.0
Instant Crush,Daft Punk,pop,2013,75.0,musicon_v2,happy,5,0.7738359201773836,0.5778229908443541,0.6573426573426573,0.0083732057416267,0.0424242424242424,0.6627408993576016,0.5232323232323233,0.4118644067796611,337560.0,-1.0,-1.0
We Are Young (Feat. Janelle Monáe),Fun.,rock,2012,75.0,musicon_v2,happy,5,0.3337028824833702,0.6317395727365209,0.7937062937062935,0.0657894736842105,0.0202020202020202,0.0,0.7424242424242425,0.8310734463276837,250627.0,-1.0,-1.0
Megatron,Nicki Minaj,r&b,2019,75.0,musicon_v2,happy,5,0.9046563192904656,0.6347914547304171,0.881118881118881,0.3014354066985645,0.1292929292929293,0.0,0.7787878787878788,0.3220338983050848,190747.0,-1.0,-1.0
All Of The Lights,Kanye West,r&b,2010,75.0,musicon_v2,energetic,7,0.5144124168514412,0.7995930824008138,0.874125874125874,0.0645933014354067,0.0808080808080808,0.0,0.2232323232323232,0.5937853107344633,299613.0,-1.0,-1.0
Bitch Better Have My Money,Rihanna,r&b,2015,75.0,musicon_v2,energetic,7,0.7804878048780487,0.723296032553408,0.8146853146853146,0.0502392344497607,0.0515151515151515,0.0,0.398989898989899,0.3728813559322034,219306.0,-1.0,-1.0
Magic In The Hamptons (Feat. Lil Yachty),Social House,r&b,2018,75.0,musicon_v2,happy,5,0.7671840354767184,0.4699898270600203,0.804195804195804,0.0215311004784688,0.6666666666666667,0.0,0.8111111111111111,0.3338983050847457,164640.0,-1.0,-1.0
I Don'T Fuck With You,Big Sean,pop,2015,75.0,musicon_v2,energetic,7,0.828159645232816,0.728382502543235,0.7972027972027971,0.0490430622009569,0.0363636363636363,0.0,0.396969696969697,0.3446327683615819,284387.0,-1.0,-1.0
Never Enough,Loren Allred,show-tunes,0,75.0,spotify_114k,nostalgic,3,0.277,0.394,-8.903,0.0336,0.423,0.0,0.227,86.777,207786.0,8.0,1.0
The Man Who Can't Be Moved,The Script,rock,0,75.0,spotify_114k,energetic,7,0.605,0.629,-5.051,0.0279,0.437,0.0,0.308,99.894,241373.0,10.0,1.0
It's Plenty,Burna Boy,dancehall,0,75.0,spotify_114k,happy,5,0.776,0.565,-10.609,0.105,0.36,8.81e-05,0.53,107.035,216991.0,7.0,1.0
Imagination,Shawn Mendes,dance,0,75.0,spotify_114k,melancholic,0,0.64,0.455,-5.942,0.0247,0.0743,0.0,0.333,89.948,217773.0,0.0,1.0
Pano,Zack Tabudlo,acoustic,0,75.0,spotify_114k,nostalgic,3,0.375,0.457,-7.018,0.0315,0.868,0.0145,0.415,174.839,254400.0,3.0,1.0
Yo No Sé Mañana,Luis Enrique,salsa,0,75.0,spotify_114k,euphoric,6,0.653,0.827,-3.206,0.042,0.649,0.0,0.733,95.223,259853.0,4.0,0.0
Baila Conmigo (with Rauw Alejandro),Selena Gomez;Rauw Alejandro,dance,0,75.0,spotify_114k,happy,5,0.823,0.544,-7.132,0.0715,0.0215,0.00315,0.664,149.903,186087.0,5.0,1.0
Dumb,Nirvana,alt-rock,0,75.0,spotify_114k,romantic,4,0.697,0.395,-13.58,0.0281,0.428,0.653,0.876,113.589,151893.0,6.0,1.0
Where Is the Love?,Black Eyed Peas,unknown,2003,74.0,billboard,euphoric,6,0.834,0.6990000000000001,-3.222,0.178,0.111,0.0,0.809,94.086,272533.0,5.0,1.0
Hells Bells,AC/DC,hard-rock,0,74.0,spotify_114k,energetic,7,0.389,0.873,-4.768,0.0475,0.00532,0.0055,0.303,106.767,312293.0,4.0,0.0
Simple Man,Lynyrd Skynyrd,hard-rock,0,74.0,spotify_114k,energetic,7,0.422,0.752,-8.682,0.0449,0.0366,0.000119,0.403,120.471,356626.0,6.0,1.0
Sweet Emotion,Aerosmith,hard-rock,0,74.0,spotify_114k,energetic,7,0.38,0.76,-10.961,0.0378,0.00298,0.0294,0.491,99.437,274133.0,9.0,1.0
Separate Ways (Worlds Apart),Journey,hard-rock,0,74.0,spotify_114k,energetic,7,0.451,0.962,-3.947,0.0734,0.0188,3.17e-06,0.377,131.435,323706.0,0.0,1.0
Symphony Of Destruction,Megadeth,hard-rock,0,74.0,spotify_114k,happy,5,0.61,0.891,-5.452,0.0587,0.000805,0.0928,0.51,139.903,246733.0,4.0,0.0
Coastline,Hollow Coves,folk,0,74.0,spotify_114k,nostalgic,3,0.67,0.496,-11.23,0.0277,0.627,0.00319,0.427,100.17,233973.0,2.0,1.0
Give Me Your Forever,Zack Tabudlo,acoustic,0,74.0,spotify_114k,melancholic,0,0.627,0.363,-8.127,0.0291,0.279,0.0,0.301,99.905,244800.0,8.0,1.0
The Anthem,Good Charlotte,metal,0,74.0,spotify_114k,happy,5,0.494,0.939,-3.127,0.126,0.00666,0.0,0.893,177.751,175093.0,1.0,1.0
"Me, Myself and I",Beyoncé,unknown,2004,74.0,billboard,calm,2,0.75,0.458,-9.092,0.0803,0.226,3.25e-05,0.536,83.61,301133.0,1.0,1.0
Panama - 2015 Remaster,Van Halen,metal,0,74.0,spotify_114k,energetic,7,0.526,0.978,-5.436,0.108,0.00122,4.75e-05,0.451,141.167,210226.0,8.0,1.0
"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",Eric Carmen,r-n-b,0,74.0,spotify_114k,happy,5,0.712,0.549,-9.484,0.0254,0.011,0.0,0.552,109.882,251066.0,5.0,1.0
Ocean Avenue,Yellowcard,punk,0,74.0,spotify_114k,happy,5,0.486,0.904,-3.751,0.0638,3.43e-05,2.83e-05,0.786,173.734,198266.0,6.0,0.0
Why Don't You Get A Job,The Offspring,punk,0,74.0,spotify_114k,happy,5,0.766,0.882,-4.478,0.0719,0.0674,2.3e-06,0.544,107.932,172466.0,5.0,1.0
Let It Go,James Bay,neo mellow,2014,74.0,spotify_2000,nostalgic,3,0.55,0.31,-10.0,0.03,0.82,0.0,0.25,147.0,0.0,-1.0,-1.0
Come a Little Closer,Cage The Elephant,punk-rock,0,74.0,spotify_114k,energetic,7,0.44,0.778,-1.786,0.0327,0.0265,1.04e-06,0.304,148.038,229346.0,1.0,0.0
Lily,Alan Walker;K-391;Emelie Hollow,electro,0,74.0,spotify_114k,energetic,7,0.423,0.634,-5.877,0.0578,0.196,0.0,0.467,150.978,195840.0,6.0,0.0
2 Mins of Pain (feat. Alborosie),Sleepy Hallow;Alborosie,r-n-b,0,74.0,spotify_114k,happy,5,0.886,0.434,-12.106,0.403,0.101,1.22e-06,0.785,147.995,136695.0,11.0,0.0
DESPECHï¿,ROSALï¿½,unknown,2022,74.0,spotify_2023,happy,5,0.92,0.62,-6.578,0.1,0.18,0.0,0.78,130.0,0.0,-1.0,-1.0
On My Way,Alan Walker;Sabrina Carpenter;Farruko,electro,0,74.0,spotify_114k,dark,1,0.509,0.689,-4.929,0.102,0.0209,0.0,0.297,170.087,193797.0,1.0,0.0
Adam's Song,blink-182,punk-rock,0,74.0,spotify_114k,energetic,7,0.52,0.775,-5.803,0.0348,0.034,0.0,0.382,136.028,249626.0,0.0,1.0
Before You Go,Lewis Capaldi,unknown,2019,74.0,spotify_2023,energetic,7,0.45,0.6,-6.578,0.06,0.63,0.0,0.19,112.0,0.0,-1.0,-1.0
Black Dog - Remaster,Led Zeppelin,hard-rock,0,74.0,spotify_114k,happy,5,0.437,0.864,-7.842,0.0904,0.396,0.0314,0.749,81.394,295386.0,4.0,0.0
Jump Around - 30 Years Remaster,House Of Pain,hard-rock,0,74.0,spotify_114k,euphoric,6,0.811,0.823,-5.921,0.0423,0.0553,4.52e-06,0.827,106.929,218546.0,4.0,0.0
Still Loving You,Scorpions,hard-rock,0,74.0,spotify_114k,dark,1,0.282,0.605,-4.916,0.0294,0.0047,0.00144,0.0783,103.929,403453.0,6.0,0.0
The Unforgiven,Metallica,hard-rock,0,74.0,spotify_114k,dark,1,0.54,0.584,-9.579,0.0254,0.0108,0.00296,0.244,139.261,386493.0,7.0,1.0
California Dreamin' (feat. High Jinx),Chris Lorenzo;High Jinx,groove,0,74.0,spotify_114k,energetic,7,0.685,0.911,-4.977,0.144,0.00552,0.0247,0.351,128.02,196899.0,9.0,1.0
Animal I Have Become,Three Days Grace,grunge,0,74.0,spotify_114k,happy,5,0.553,0.853,-3.668,0.0339,0.000684,0.0,0.506,122.023,231400.0,8.0,1.0
I Hate Everything About You,Three Days Grace,grunge,0,74.0,spotify_114k,energetic,7,0.498,0.83,-5.157,0.0421,0.00461,0.0,0.453,89.342,231480.0,6.0,0.0
About A Girl,Nirvana,grunge,0,74.0,spotify_114k,happy,5,0.409,0.932,-4.538,0.0339,1.87e-05,1.6e-06,0.591,131.761,166640.0,11.0,0.0
Walk,Pantera,groove,0,74.0,spotify_114k,happy,5,0.43,0.704,-8.008,0.0804,0.000155,0.00221,0.703,118.242,315120.0,1.0,0.0
Superman,"Eminem, Dina Rae",unknown,2002,74.0,spotify_2023,happy,5,0.8,0.76,-6.578,0.06,0.02,0.0,0.64,130.0,0.0,-1.0,-1.0
Fat Lip,Sum 41,punk,0,74.0,spotify_114k,happy,5,0.402,0.914,-5.215,0.142,0.000579,0.0,0.626,196.505,178266.0,9.0,1.0
X,Nicky Jam;J Balvin,reggae,0,74.0,spotify_114k,euphoric,6,0.594,0.749,-5.298,0.056,0.0338,0.00106,0.694,179.968,172854.0,9.0,0.0
Angel,Shaggy;Rayvon,reggae,0,74.0,spotify_114k,euphoric,6,0.74,0.766,-2.939,0.178,0.116,0.0,0.807,170.531,235133.0,6.0,1.0
El Perdón (with Enrique Iglesias),Nicky Jam;Enrique Iglesias,reggae,0,74.0,spotify_114k,euphoric,6,0.628,0.69,-5.83,0.0511,0.443,0.0,0.66,179.908,205906.0,8.0,1.0
Danza Kuduro,Don Omar;Lucenzo,reggae,0,74.0,spotify_114k,euphoric,6,0.699,0.917,-4.897,0.115,0.078,0.0,0.889,130.04,198786.0,0.0,1.0
Late Night Talking,Harry Styles,unknown,2022,74.0,spotify_2023,euphoric,6,0.71,0.73,-6.578,0.05,0.3,0.0,0.9,115.0,0.0,-1.0,-1.0
Ain't No Rest for the Wicked,Cage The Elephant,punk-rock,0,74.0,spotify_114k,euphoric,6,0.636,0.849,-7.075,0.106,0.0438,0.0,0.917,156.036,175493.0,0.0,1.0
Sigue,J Balvin;Ed Sheeran,reggae,0,74.0,spotify_114k,happy,5,0.889,0.641,-4.494,0.0668,0.0515,2.75e-05,0.588,87.99,159386.0,7.0,1.0
HOT,Daddy Yankee;Pitbull,reggae,0,74.0,spotify_114k,happy,5,0.898,0.677,-6.422,0.243,0.0223,0.0,0.578,130.027,154493.0,11.0,0.0
